RecoverCase,VulLink,ID,Tail,Head,T0,Flow,Cap,Alpha,Beta,Cost
66,33,2,1,0,6,4602.8,25900.2,0.15,4,6.0009
66,33,3,1,5,5,6101.26,4958.18,0.15,4,6.71969
66,33,4,2,0,4,8234.57,23403.5,0.15,4,4.0092
66,33,5,2,3,4,14029.6,17110.5,0.15,4,4.27119
66,33,6,2,11,4,10146.9,23403.5,0.15,4,4.0212
66,33,7,3,2,4,14077.4,17110.5,0.15,4,4.27491
66,33,8,3,4,2,18029.6,17782.8,0.15,4,2.31701
66,33,9,3,10,6,5200,4908.83,0.15,4,7.1333
66,33,10,4,3,2,18077.4,17782.8,0.15,4,2.32038
66,33,11,4,5,4,8706.39,4948,0.15,4,9.75158
66,33,12,4,8,5,15831.5,10000,0.15,4,9.71136
66,33,13,5,1,5,6069.49,4958.18,0.15,4,6.68415
66,33,14,5,4,4,8754.26,4948,0.15,4,9.87911
66,33,15,5,7,2,12541,4898.59,0.15,4,14.8873
66,33,16,6,7,3,12110.4,7841.81,0.15,4,5.55964
66,33,17,6,17,2,15907.7,23403.5,0.15,4,2.06404
66,33,18,7,5,2,12557.1,4898.59,0.15,4,14.9536
66,33,19,7,6,3,12207.7,7841.81,0.15,4,5.64287
66,33,20,7,8,10,6866.65,5050.19,0.15,4,15.1267
66,33,21,7,15,5,8325.6,5045.82,0.15,4,10.559
66,33,22,8,4,5,15831.4,10000,0.15,4,9.71133
66,33,23,8,7,10,6892.3,5050.19,0.15,4,15.2037
66,33,24,8,9,3,21741.2,13915.8,0.15,4,5.68112
66,33,25,9,8,3,21866.8,13915.8,0.15,4,5.74363
66,33,26,9,10,5,17758.4,10000,0.15,4,12.4589
66,33,27,9,14,6,23075.2,13512,0.15,4,13.655
66,33,28,9,15,4,11029.7,4854.92,0.15,4,19.9835
66,33,29,9,16,8,8100,4993.51,0.15,4,16.308
66,33,30,10,3,6,5300,4908.83,0.15,4,7.22302
66,33,31,10,9,5,17608.3,10000,0.15,4,12.2099
66,33,32,10,11,6,8327.95,4908.83,0.15,4,13.4556
66,33,33,10,13,4,9790.44,4876.51,0.15,4,13.7482
66,33,34,11,2,4,10130.9,23403.5,0.15,4,4.02107
66,33,35,11,10,6,8356.15,4908.83,0.15,4,13.5571
66,33,36,11,12,3,12468.4,25900.2,0.15,4,3.02417
66,33,37,12,11,3,12580.5,25900.2,0.15,4,3.02505
66,33,38,12,23,4,11071.4,5091.26,0.15,4,17.4173
66,33,39,13,10,4,9812.21,4876.51,0.15,4,13.8352
66,33,40,13,14,5,8998.1,5127.53,0.15,4,12.1127
66,33,41,13,22,4,8364.32,4924.79,0.15,4,8.99256
66,33,42,14,9,6,23175.8,13512,0.15,4,13.7894
66,33,43,14,13,5,9054.6,5127.53,0.15,4,12.293
66,33,44,14,18,3,18913.7,14564.8,0.15,4,4.27968
66,33,45,14,21,3,18353.8,9599.18,0.15,4,9.0142
66,33,46,15,7,5,8413.32,5045.82,0.15,4,10.797
66,33,47,15,9,4,11104.7,4854.92,0.15,4,20.423
66,33,48,15,16,2,11541.6,5229.91,0.15,4,9.11545
66,33,49,15,17,3,15464.9,19679.9,0.15,4,3.1716
66,33,50,16,9,8,8100,4993.51,0.15,4,16.308
66,33,51,16,15,2,11592.1,5229.91,0.15,4,9.24092
66,33,52,16,18,2,9901.94,4823.95,0.15,4,7.32588
66,33,53,17,6,2,15810.4,23403.5,0.15,4,2.06249
66,33,54,17,15,3,15577.1,19679.9,0.15,4,3.17663
66,33,55,17,19,4,19156.5,23403.5,0.15,4,4.26934
66,33,56,18,14,3,19064.6,14564.8,0.15,4,4.32102
66,33,57,18,16,2,9952.49,4823.95,0.15,4,7.43547
66,33,58,18,19,4,8656.42,5002.61,0.15,4,9.37922
66,33,59,19,17,4,19071.5,23403.5,0.15,4,4.26459
66,33,60,19,18,4,8857.89,5002.61,0.15,4,9.89775
66,33,61,19,20,6,6307.01,5059.91,0.15,4,8.17253
66,33,62,19,21,5,7000,5075.7,0.15,4,7.71313
66,33,63,20,19,6,6323.43,5059.91,0.15,4,8.19524
66,33,64,20,21,2,8447.43,5229.91,0.15,4,4.04194
66,33,65,20,23,3,10268.8,4885.36,0.15,4,11.7841
66,33,66,21,14,3,18260,9599.18,0.15,4,8.89218
66,33,67,21,19,5,7000,5075.7,0.15,4,7.71313
66,33,68,21,20,2,8503.31,5229.91,0.15,4,4.09651
66,33,69,21,22,4,9629.79,5000,0.15,4,12.2554
66,33,70,22,13,4,8329.59,4924.79,0.15,4,8.91015
66,33,71,22,21,4,9591.87,5000,0.15,4,12.1261
66,33,72,22,23,2,7914.79,5078.51,0.15,4,3.76984
66,33,73,23,12,4,11083.6,5091.26,0.15,4,17.4762
66,33,74,23,20,3,10229.3,4885.36,0.15,4,11.6499
66,33,75,23,22,2,7842.13,5078.51,0.15,4,3.70574
67,66,0,0,1,6,12121.6,25900.2,0.15,4,6.04318
67,66,1,0,2,4,9366.31,23403.5,0.15,4,4.01539
67,66,2,1,0,6,7163.3,25900.2,0.15,4,6.00527
67,66,3,1,5,5,11724.7,4958.18,0.15,4,28.4515
67,66,4,2,0,4,14324.6,23403.5,0.15,4,4.08421
67,66,5,2,3,4,11785.8,17110.5,0.15,4,4.13506
67,66,6,2,11,4,9604.23,23403.5,0.15,4,4.01702
67,66,7,3,2,4,12236.6,17110.5,0.15,4,4.15694
67,66,8,3,4,2,16231.5,17782.8,0.15,4,2.20824
67,66,9,3,10,6,3310.64,4908.83,0.15,4,6.1862
67,66,10,4,3,2,8360.63,17782.8,0.15,4,2.01466
67,66,11,4,5,4,3.68296e-10,1e-10,0.15,4,114.393
67,66,12,4,8,5,17129.1,10000,0.15,4,11.4565
67,66,13,5,1,5,6766.34,4958.18,0.15,4,7.60127
67,66,14,5,4,4,9258.23,4948,0.15,4,11.3544
67,66,15,5,7,2,12526.4,4898.59,0.15,4,14.8275
67,66,16,6,7,3,13201.5,7841.81,0.15,4,6.6144
67,66,17,6,17,2,16207.8,23403.5,0.15,4,2.06901
67,66,18,7,5,2,16826.3,4898.59,0.15,4,43.763
67,66,19,7,6,3,13285.2,7841.81,0.15,4,6.70696
67,66,20,7,8,10,6495.06,5050.19,0.15,4,14.1039
67,66,21,7,15,5,8716.56,5045.82,0.15,4,11.679
67,66,22,8,4,5,3.29727e-10,1e-10,0.15,4,93.6506
67,66,23,8,7,10,10736.8,5050.19,0.15,4,40.6448
67,66,24,8,9,3,26055.5,13915.8,0.15,4,8.5307
67,66,25,9,8,3,13268.1,13915.8,0.15,4,3.3719
67,66,26,9,10,5,24173.9,10000,0.15,4,30.6123
67,66,27,9,14,6,24739.2,13512,0.15,4,16.1137
67,66,28,9,15,4,13856,4854.92,0.15,4,43.8085
67,66,29,9,16,8,12204.2,4993.51,0.15,4,50.8142
67,66,30,10,3,6,11732.3,4908.83,0.15,4,35.3673
67,66,31,10,9,5,20758.2,10000,0.15,4,18.9258
67,66,32,10,11,6,11723.3,4908.83,0.15,4,35.277
67,66,33,10,13,4,3.24408e-10,1e-10,0.15,4,70.4533
67,66,34,11,2,4,14111.8,23403.5,0.15,4,4.07931
67,66,35,11,10,6,7613.35,4908.83,0.15,4,11.2076
67,66,36,11,12,3,15659.4,25900.2,0.15,4,3.06013
67,66,37,12,11,3,16157,25900.2,0.15,4,3.06815
67,66,38,12,23,4,12987.4,5091.26,0.15,4,29.406
67,66,39,13,10,4,9215.87,4876.51,0.15,4,11.6535
67,66,40,13,14,5,5569.99,5127.53,0.15,4,6.04436
67,66,41,13,22,4,7575.3,4924.79,0.15,4,7.35892
67,66,42,14,9,6,22354.7,13512,0.15,4,12.7428
67,66,43,14,13,5,12550,5127.53,0.15,4,31.9159
67,66,44,14,18,3,3.5508e-10,1e-10,0.15,4,74.5349
67,66,45,14,21,3,22050.3,9599.18,0.15,4,15.5295
67,66,46,15,7,5,8858.46,5045.82,0.15,4,12.1247
67,66,47,15,9,4,11623,4854.92,0.15,4,23.7106
67,66,48,15,16,2,12602.3,5229.91,0.15,4,12.1146
67,66,49,15,17,3,19413.6,19679.9,0.15,4,3.42613
67,66,50,16,9,8,7349.98,4993.51,0.15,4,13.6325
67,66,51,16,15,2,11457.2,5229.91,0.15,4,8.9097
67,66,52,16,18,2,11735.9,4823.95,0.15,4,12.5094
67,66,53,17,6,2,16124.1,23403.5,0.15,4,2.06759
67,66,54,17,15,3,18467.7,19679.9,0.15,4,3.34896
67,66,55,17,19,4,23057.5,23403.5,0.15,4,4.5653
67,66,56,18,14,3,11713.4,14564.8,0.15,4,3.18825
67,66,57,18,16,2,5736.59,4823.95,0.15,4,2.59997
67,66,58,18,19,4,5136.39,5002.61,0.15,4,4.6668
67,66,59,19,17,4,21927.9,23403.5,0.15,4,4.4624
67,66,60,19,18,4,10850.5,5002.61,0.15,4,17.2789
67,66,61,19,20,6,8491.63,5059.91,0.15,4,13.1389
67,66,62,19,21,5,9710.99,5075.7,0.15,4,15.0492
67,66,63,20,19,6,10457.2,5059.91,0.15,4,22.4187
67,66,64,20,21,2,8196.16,5229.91,0.15,4,3.80961
67,66,65,20,23,3,12210.5,4885.36,0.15,4,20.5612
67,66,66,21,14,3,14832.4,9599.18,0.15,4,5.56521
67,66,67,21,19,5,12229.8,5075.7,0.15,4,30.279
67,66,68,21,20,2,11078,5229.91,0.15,4,8.03931
67,66,69,21,22,4,11882.9,5000,0.15,4,23.1411
67,66,70,22,13,4,9811.14,4924.79,0.15,4,13.451
67,66,71,22,21,4,10065.7,5000,0.15,4,13.8548
67,66,72,22,23,2,9470.07,5078.51,0.15,4,5.62735
67,66,73,23,12,4,13385,5091.26,0.15,4,32.6631
67,66,74,23,20,3,11294.2,4885.36,0.15,4,15.8545
67,66,75,23,22,2,9888.68,5078.51,0.15,4,6.3125
67,11,0,0,1,6,6537.89,25900.2,0.15,4,6.00365
67,11,1,0,2,4,9386.75,23403.5,0.15,4,4.01553
67,11,2,1,0,6,7184.03,25900.2,0.15,4,6.00533
67,11,3,1,5,5,6339.71,4958.18,0.15,4,7.00469
67,11,4,2,0,4,8740.61,23403.5,0.15,4,4.01167
67,11,5,2,3,4,16653.8,17110.5,0.15,4,4.53846
67,11,6,2,11,4,9719.71,23403.5,0.15,4,4.01785
67,11,7,3,2,4,10868.4,17110.5,0.15,4,4.09767
67,11,8,3,4,2,22413.1,17782.8,0.15,4,2.75706
67,11,9,3,10,6,3301.78,4908.83,0.15,4,6.18421
67,11,10,4,3,2,8275.95,17782.8,0.15,4,2.01407
67,11,11,4,5,4,8497.67,4948,0.15,4,9.21957
67,11,12,4,8,5,15067.3,10000,0.15,4,8.86545
67,11,13,5,1,5,6985.84,4958.18,0.15,4,7.95561
67,11,14,5,4,4,9427.82,4948,0.15,4,11.9082
67,11,15,5,7,2,15209.7,4898.59,0.15,4,29.8815
67,11,16,6,7,3,13380.8,7841.81,0.15,4,6.81482
67,11,17,6,17,2,16867.9,23403.5,0.15,4,2.08095
67,11,18,7,5,2,16785.9,4898.59,0.15,4,43.3638
67,11,19,7,6,3,14549.9,7841.81,0.15,4,8.33319
67,11,20,7,8,10,6549.48,5050.19,0.15,4,14.2431
67,11,21,7,15,5,9289.29,5045.82,0.15,4,13.6152
67,11,22,8,4,5,3.35828e-10,1e-10,0.15,4,100.396
67,11,23,8,7,10,9729.87,5050.19,0.15,4,30.6675
67,11,24,8,9,3,25234.1,13915.8,0.15,4,7.86553
67,11,25,9,8,3,13447.2,13915.8,0.15,4,3.39238
67,11,26,9,10,5,24071.8,10000,0.15,4,30.1822
67,11,27,9,14,6,24752.2,13512,0.15,4,16.1349
67,11,28,9,15,4,13141.6,4854.92,0.15,4,36.212
67,11,29,9,16,8,11958.2,4993.51,0.15,4,47.4662
67,11,30,10,3,6,11753.5,4908.83,0.15,4,35.5803
67,11,31,10,9,5,20350.1,10000,0.15,4,17.8625
67,11,32,10,11,6,11753.6,4908.83,0.15,4,35.5813
67,11,33,10,13,4,3.2221e-10,1e-10,0.15,4,68.6706
67,11,34,11,2,4,14859,23403.5,0.15,4,4.0975
67,11,35,11,10,6,7249.86,4908.83,0.15,4,10.282
67,11,36,11,12,3,15417.1,25900.2,0.15,4,3.0565
67,11,37,12,11,3,16152.6,25900.2,0.15,4,3.06807
67,11,38,12,23,4,12773.5,5091.26,0.15,4,27.7733
67,11,39,13,10,4,9333.78,4876.51,0.15,4,12.0528
67,11,40,13,14,5,5580.13,5127.53,0.15,4,6.05198
67,11,41,13,22,4,7441.84,4924.79,0.15,4,7.1284
67,11,42,14,9,6,22701,13512,0.15,4,13.1704
67,11,43,14,13,5,12521.4,5127.53,0.15,4,31.6715
67,11,44,14,18,3,3.46134e-10,1e-10,0.15,4,67.5933
67,11,45,14,21,3,21840.8,9599.18,0.15,4,15.0601
67,11,46,15,7,5,8854.29,5045.82,0.15,4,12.1113
67,11,47,15,9,4,11602.8,4854.92,0.15,4,23.5739
67,11,48,15,16,2,12628.5,5229.91,0.15,4,12.1988
67,11,49,15,17,3,18767.7,19679.9,0.15,4,3.37219
67,11,50,16,9,8,7383.08,4993.51,0.15,4,13.7347
67,11,51,16,15,2,11364.5,5229.91,0.15,4,8.68883
67,11,52,16,18,2,11697.6,4823.95,0.15,4,12.3729
67,11,53,17,6,2,15698.8,23403.5,0.15,4,2.06074
67,11,54,17,15,3,18057.8,19679.9,0.15,4,3.31899
67,11,55,17,19,4,23173.7,23403.5,0.15,4,4.57678
67,11,56,18,14,3,11650,14564.8,0.15,4,3.18421
67,11,57,18,16,2,5858.51,4823.95,0.15,4,2.65262
67,11,58,18,19,4,5051.99,5002.61,0.15,4,4.62405
67,11,59,19,17,4,21194.7,23403.5,0.15,4,4.40359
67,11,60,19,18,4,10862.9,5002.61,0.15,4,17.3398
67,11,61,19,20,6,8363.71,5059.91,0.15,4,12.7184
67,11,62,19,21,5,9648.44,5075.7,0.15,4,14.7928
67,11,63,20,19,6,9925.99,5059.91,0.15,4,19.328
67,11,64,20,21,2,8378.73,5229.91,0.15,4,3.97632
67,11,65,20,23,3,12301,4885.36,0.15,4,21.0877
67,11,66,21,14,3,14980.9,9599.18,0.15,4,5.66948
67,11,67,21,19,5,11818.1,5075.7,0.15,4,27.043
67,11,68,21,20,2,11042.2,5229.91,0.15,4,7.96176
67,11,69,21,22,4,11919.9,5000,0.15,4,23.3804
67,11,70,22,13,4,9834.31,4924.79,0.15,4,13.5406
67,11,71,22,21,4,9893.18,5000,0.15,4,13.1964
67,11,72,22,23,2,9356.42,5078.51,0.15,4,5.45633
67,11,73,23,12,4,13409,5091.26,0.15,4,32.8693
67,11,74,23,20,3,11199.7,4885.36,0.15,4,15.4295
67,11,75,23,22,2,9722.16,5078.51,0.15,4,6.02929
67,22,0,0,1,6,6746.59,25900.2,0.15,4,6.00414
67,22,1,0,2,4,8458.79,23403.5,0.15,4,4.01024
67,22,2,1,0,6,5849.58,25900.2,0.15,4,6.00234
67,22,3,1,5,5,6705.68,4958.18,0.15,4,7.50924
67,22,4,2,0,4,9355.79,23403.5,0.15,4,4.01532
67,22,5,2,3,4,14923.8,17110.5,0.15,4,4.34723
67,22,6,2,11,4,12894,23403.5,0.15,4,4.05528
67,22,7,3,2,4,16454.2,17110.5,0.15,4,4.51311
67,22,8,3,4,2,20665.3,17782.8,0.15,4,2.54713
67,22,9,3,10,6,3336.67,4908.83,0.15,4,6.19213
67,22,10,4,3,2,19255.1,17782.8,0.15,4,2.41239
67,22,11,4,5,4,9038.33,4948,0.15,4,10.6801
67,22,12,4,8,5,17155.7,10000,0.15,4,11.4968
67,22,13,5,1,5,5808.67,4958.18,0.15,4,6.4128
67,22,14,5,4,4,8574.97,4948,0.15,4,9.41208
67,22,15,5,7,2,14586.4,4898.59,0.15,4,25.5845
67,22,16,6,7,3,12350.8,7841.81,0.15,4,5.76903
67,22,17,6,17,2,17047.1,23403.5,0.15,4,2.08445
67,22,18,7,5,2,13226,4898.59,0.15,4,17.9424
67,22,19,7,6,3,14431.4,7841.81,0.15,4,8.16155
67,22,20,7,8,10,7538.52,5050.19,0.15,4,17.4474
67,22,21,7,15,5,9250.88,5045.82,0.15,4,13.4736
67,22,22,8,4,5,16208.9,10000,0.15,4,10.177
67,22,23,8,7,10,8988.96,5050.19,0.15,4,25.0556
67,22,24,8,9,3,21989.8,13915.8,0.15,4,5.80584
67,22,25,9,8,3,22593.4,13915.8,0.15,4,6.12684
67,22,26,9,10,5,16407.8,10000,0.15,4,10.4358
67,22,27,9,14,6,24439.8,13512,0.15,4,15.6328
67,22,28,9,15,4,12796.5,4854.92,0.15,4,32.9597
67,22,29,9,16,8,11650.5,4993.51,0.15,4,43.5581
67,22,30,10,3,6,6377.31,4908.83,0.15,4,8.56378
67,22,31,10,9,5,19782.2,10000,0.15,4,16.4858
67,22,32,10,11,6,9106.89,4908.83,0.15,4,16.6613
67,22,33,10,13,4,3.01805e-10,1e-10,0.15,4,53.78
67,22,34,11,2,4,12260.6,23403.5,0.15,4,4.04519
67,22,35,11,10,6,7799,4908.83,0.15,4,11.7344
67,22,36,11,12,3,16476.8,25900.2,0.15,4,3.0737
67,22,37,12,11,3,14635.5,25900.2,0.15,4,3.04588
67,22,38,12,23,4,12811,5091.26,0.15,4,28.054
67,22,39,13,10,4,7822.91,4876.51,0.15,4,7.97364
67,22,40,13,14,5,5206.72,5127.53,0.15,4,5.79742
67,22,41,13,22,4,7428.18,4924.79,0.15,4,7.1055
67,22,42,14,9,6,25813.5,13512,0.15,4,17.988
67,22,43,14,13,5,10931.1,5127.53,0.15,4,20.491
67,22,44,14,18,3,3.39124e-10,1e-10,0.15,4,62.5175
67,22,45,14,21,3,20968.6,9599.18,0.15,4,13.246
67,22,46,15,7,5,8520.68,5045.82,0.15,4,11.0986
67,22,47,15,9,4,11598.5,4854.92,0.15,4,23.5451
67,22,48,15,16,2,12827.5,5229.91,0.15,4,12.8571
67,22,49,15,17,3,18368.9,19679.9,0.15,4,3.34155
67,22,50,16,9,8,8604.05,4993.51,0.15,4,18.5771
67,22,51,16,15,2,10435.8,5229.91,0.15,4,6.75615
67,22,52,16,18,2,11472.5,4823.95,0.15,4,11.597
67,22,53,17,6,2,14966.5,23403.5,0.15,4,2.05017
67,22,54,17,15,3,18832.3,19679.9,0.15,4,3.37734
67,22,55,17,19,4,23185.6,23403.5,0.15,4,4.57797
67,22,56,18,14,3,12126.5,14564.8,0.15,4,3.21624
67,22,57,18,16,2,6034.34,4823.95,0.15,4,2.73456
67,22,58,18,19,4,4267.83,5002.61,0.15,4,4.31783
67,22,59,19,17,4,21468.5,23403.5,0.15,4,4.42485
67,22,60,19,18,4,10956.2,5002.61,0.15,4,17.8039
67,22,61,19,20,6,7925.43,5059.91,0.15,4,11.417
67,22,62,19,21,5,9584.95,5075.7,0.15,4,14.5376
67,22,63,20,19,6,10407.3,5059.91,0.15,4,22.1073
67,22,64,20,21,2,8304.57,5229.91,0.15,4,3.90728
67,22,65,20,23,3,10399.3,4885.36,0.15,4,12.2393
67,22,66,21,14,3,15840.2,9599.18,0.15,4,6.33671
67,22,67,21,19,5,11974.3,5075.7,0.15,4,28.2313
67,22,68,21,20,2,10319.7,5229.91,0.15,4,6.54786
67,22,69,21,22,4,10220.3,5000,0.15,4,14.4741
67,22,70,22,13,4,9526.75,4924.79,0.15,4,12.4019
67,22,71,22,21,4,9496.25,5000,0.15,4,11.8069
67,22,72,22,23,2,8413.95,5078.51,0.15,4,4.26035
67,22,73,23,12,4,10869.7,5091.26,0.15,4,16.4658
67,22,74,23,20,3,10866.1,4885.36,0.15,4,14.0133
67,22,75,23,22,2,9788.5,5078.51,0.15,4,6.14039
67,33,0,0,1,6,6671.89,25900.2,0.15,4,6.00396
67,33,1,0,2,4,8745.97,23403.5,0.15,4,4.0117
67,33,2,1,0,6,5921.07,25900.2,0.15,4,6.00246
67,33,3,1,5,5,6466.76,4958.18,0.15,4,7.17029
67,33,4,2,0,4,9496.8,23403.5,0.15,4,4.01627
67,33,5,2,3,4,14493.2,17110.5,0.15,4,4.30886
67,33,6,2,11,4,10703.4,23403.5,0.15,4,4.02625
67,33,7,3,2,4,14787.5,17110.5,0.15,4,4.33471
67,33,8,3,4,2,18621.7,17782.8,0.15,4,2.36074
67,33,9,3,10,6,5209.98,4908.83,0.15,4,7.14203
67,33,10,4,3,2,18754.7,17782.8,0.15,4,2.37116
67,33,11,4,5,4,8987.07,4948,0.15,4,10.5299
67,33,12,4,8,5,14967.2,10000,0.15,4,8.76376
67,33,13,5,1,5,5715.93,4958.18,0.15,4,6.32471
67,33,14,5,4,4,8709.39,4948,0.15,4,9.75952
67,33,15,5,7,2,14159.4,4898.59,0.15,4,22.9419
67,33,16,6,7,3,12067.5,7841.81,0.15,4,5.52359
67,33,17,6,17,2,16155.4,23403.5,0.15,4,2.06812
67,33,18,7,5,2,13130.9,4898.59,0.15,4,17.4887
67,33,19,7,6,3,13620.4,7841.81,0.15,4,7.0955
67,33,20,7,8,10,7812.55,5050.19,0.15,4,18.5907
67,33,21,7,15,5,8982.04,5045.82,0.15,4,12.5307
67,33,22,8,4,5,15377.9,10000,0.15,4,9.19417
67,33,23,8,7,10,8925.99,5050.19,0.15,4,24.6381
67,33,24,8,9,3,21168.7,13915.8,0.15,4,5.40968
67,33,25,9,8,3,22792.9,13915.8,0.15,4,6.23874
67,33,26,9,10,5,17414.9,10000,0.15,4,11.8984
67,33,27,9,14,6,19349.7,13512,0.15,4,9.78498
67,33,28,9,15,4,12734.9,4854.92,0.15,4,32.4056
67,33,29,9,16,8,11666.2,4993.51,0.15,4,43.7505
67,33,30,10,3,6,5471.22,4908.83,0.15,4,7.3889
67,33,31,10,9,5,17453.2,10000,0.15,4,11.9592
67,33,32,10,11,6,8451.44,4908.83,0.15,4,13.9078
67,33,33,10,13,4,9360.63,4876.51,0.15,4,12.1458
67,33,34,11,2,4,11160,23403.5,0.15,4,4.03102
67,33,35,11,10,6,8174.53,4908.83,0.15,4,12.9212
67,33,36,11,12,3,13490.9,25900.2,0.15,4,3.03313
67,33,37,12,11,3,13770.6,25900.2,0.15,4,3.03596
67,33,38,12,23,4,10689.4,5091.26,0.15,4,15.659
67,33,39,13,10,4,10037.1,4876.51,0.15,4,14.7682
67,33,40,13,14,5,8162.97,5127.53,0.15,4,9.81751
67,33,41,13,22,4,8982.67,4924.79,0.15,4,10.6408
67,33,42,14,9,6,25241,13512,0.15,4,16.9595
67,33,43,14,13,5,9590.6,5127.53,0.15,4,14.1794
67,33,44,14,18,3,3.35968e-10,1e-10,0.15,4,60.3329
67,33,45,14,21,3,20846.9,9599.18,0.15,4,13.0102
67,33,46,15,7,5,8392.98,5045.82,0.15,4,10.7412
67,33,47,15,9,4,11613.2,4854.92,0.15,4,23.6441
67,33,48,15,16,2,12582.2,5229.91,0.15,4,12.05
67,33,49,15,17,3,18391.6,19679.9,0.15,4,3.34324
67,33,50,16,9,8,8382.48,4993.51,0.15,4,17.529
67,33,51,16,15,2,10549.1,5229.91,0.15,4,6.96594
67,33,52,16,18,2,11400.6,4823.95,0.15,4,11.3588
67,33,53,17,6,2,14602.5,23403.5,0.15,4,2.04547
67,33,54,17,15,3,18714,19679.9,0.15,4,3.36795
67,33,55,17,19,4,21833.1,23403.5,0.15,4,4.45445
67,33,56,18,14,3,12191.5,14564.8,0.15,4,3.22092
67,33,57,18,16,2,6083.74,4823.95,0.15,4,2.75891
67,33,58,18,19,4,3936.46,5002.61,0.15,4,4.23003
67,33,59,19,17,4,20502.5,23403.5,0.15,4,4.35339
67,33,60,19,18,4,10811.1,5002.61,0.15,4,17.0872
67,33,61,19,20,6,7786.88,5059.91,0.15,4,11.0481
67,33,62,19,21,5,9382.93,5075.7,0.15,4,13.7585
67,33,63,20,19,6,10618.8,5059.91,0.15,4,23.4569
67,33,64,20,21,2,7187.87,5229.91,0.15,4,3.0704
67,33,65,20,23,3,10048.5,4885.36,0.15,4,11.0544
67,33,66,21,14,3,15874.3,9599.18,0.15,4,6.36556
67,33,67,21,19,5,11995.1,5075.7,0.15,4,28.3937
67,33,68,21,20,2,9552.58,5229.91,0.15,4,5.33908
67,33,69,21,22,4,9537.22,5000,0.15,4,11.9425
67,33,70,22,13,4,8231.48,4924.79,0.15,4,8.68287
67,33,71,22,21,4,9541.58,5000,0.15,4,11.957
67,33,72,22,23,2,8662.86,5078.51,0.15,4,4.53993
67,33,73,23,12,4,10869,5091.26,0.15,4,16.4628
67,33,74,23,20,3,10515.7,4885.36,0.15,4,12.66
67,33,75,23,22,2,7916.02,5078.51,0.15,4,3.77094
67,44,0,0,1,6,4634.57,25900.2,0.15,4,6.00092
67,44,1,0,2,4,8202.8,23403.5,0.15,4,4.00905
67,44,2,1,0,6,4602.8,25900.2,0.15,4,6.0009
67,44,3,1,5,5,6101.26,4958.18,0.15,4,6.71969
67,44,4,2,0,4,8234.57,23403.5,0.15,4,4.0092
67,44,5,2,3,4,14029.6,17110.5,0.15,4,4.27119
67,44,6,2,11,4,10146.9,23403.5,0.15,4,4.0212
67,44,7,3,2,4,14077.4,17110.5,0.15,4,4.27491
67,44,8,3,4,2,18029.6,17782.8,0.15,4,2.31701
67,44,9,3,10,6,5200,4908.83,0.15,4,7.1333
67,44,10,4,3,2,18077.4,17782.8,0.15,4,2.32038
67,44,11,4,5,4,8706.39,4948,0.15,4,9.75158
67,44,12,4,8,5,15831.5,10000,0.15,4,9.71136
67,44,13,5,1,5,6069.49,4958.18,0.15,4,6.68415
67,44,14,5,4,4,8754.26,4948,0.15,4,9.87911
67,44,15,5,7,2,12541,4898.59,0.15,4,14.8873
67,44,16,6,7,3,12110.4,7841.81,0.15,4,5.55964
67,44,17,6,17,2,15907.7,23403.5,0.15,4,2.06404
67,44,18,7,5,2,12557.1,4898.59,0.15,4,14.9536
67,44,19,7,6,3,12207.7,7841.81,0.15,4,5.64287
67,44,20,7,8,10,6866.65,5050.19,0.15,4,15.1267
67,44,21,7,15,5,8325.6,5045.82,0.15,4,10.559
67,44,22,8,4,5,15831.4,10000,0.15,4,9.71133
67,44,23,8,7,10,6892.3,5050.19,0.15,4,15.2037
67,44,24,8,9,3,21741.2,13915.8,0.15,4,5.68112
67,44,25,9,8,3,21866.8,13915.8,0.15,4,5.74363
67,44,26,9,10,5,17758.4,10000,0.15,4,12.4589
67,44,27,9,14,6,23075.2,13512,0.15,4,13.655
67,44,28,9,15,4,11029.7,4854.92,0.15,4,19.9835
67,44,29,9,16,8,8100,4993.51,0.15,4,16.308
67,44,30,10,3,6,5300,4908.83,0.15,4,7.22302
67,44,31,10,9,5,17608.3,10000,0.15,4,12.2099
67,44,32,10,11,6,8327.95,4908.83,0.15,4,13.4556
67,44,33,10,13,4,9790.44,4876.51,0.15,4,13.7482
67,44,34,11,2,4,10130.9,23403.5,0.15,4,4.02107
67,44,35,11,10,6,8356.15,4908.83,0.15,4,13.5571
67,44,36,11,12,3,12468.4,25900.2,0.15,4,3.02417
67,44,37,12,11,3,12580.5,25900.2,0.15,4,3.02505
67,44,38,12,23,4,11071.4,5091.26,0.15,4,17.4173
67,44,39,13,10,4,9812.21,4876.51,0.15,4,13.8352
67,44,40,13,14,5,8998.1,5127.53,0.15,4,12.1127
67,44,41,13,22,4,8364.32,4924.79,0.15,4,8.99256
67,44,42,14,9,6,23175.8,13512,0.15,4,13.7894
67,44,43,14,13,5,9054.6,5127.53,0.15,4,12.293
67,44,44,14,18,3,18913.7,14564.8,0.15,4,4.27968
67,44,45,14,21,3,18353.8,9599.18,0.15,4,9.0142
67,44,46,15,7,5,8413.32,5045.82,0.15,4,10.797
67,44,47,15,9,4,11104.7,4854.92,0.15,4,20.423
67,44,48,15,16,2,11541.6,5229.91,0.15,4,9.11545
67,44,49,15,17,3,15464.9,19679.9,0.15,4,3.1716
