RecoverCase,VulLink,Origin,Dest,ODIndex,Demand,UECost
-1,70,16,14,365,1500,11.4536
-1,70,16,13,366,700,28.2995
-1,70,16,12,367,500,47.2533
-1,70,16,11,368,600,44.2029
-1,70,16,10,369,1000,29.4875
-1,70,16,9,370,3900,16.308
-1,70,16,8,371,900,22.3847
-1,70,16,7,372,1400,20.7214
-1,70,16,6,373,1000,14.9538
-1,70,16,5,374,500,37.417
-1,70,16,4,375,200,33.2863
-1,70,16,3,376,500,35.6977
-1,70,16,2,377,100,40.1562
-1,70,16,1,378,200,44.4539
-1,70,16,0,379,400,44.1665
-1,70,17,22,380,100,22.0126
-1,70,17,21,381,300,11.9749
-1,70,17,20,382,100,12.778
-1,70,17,19,383,400,4.26175
-1,70,17,18,384,300,15.0494
-1,70,17,16,385,600,13.301
-1,70,17,15,386,500,3.20577
-1,70,17,14,387,200,19.1592
-1,70,17,13,388,100,36.0051
-1,70,17,12,389,100,44.5626
-1,70,17,11,390,200,45.7806
-1,70,17,10,391,200,37.2083
-1,70,17,9,392,700,24.0289
-1,70,17,8,393,200,24.0697
-1,70,17,7,394,300,8.14917
-1,70,17,6,395,200,2.06889
-1,70,17,5,396,100,24.8448
-1,70,17,3,397,100,37.2754
-1,70,17,0,398,100,37.8828
-1,70,18,23,399,100,28.0626
-1,70,18,22,400,300,24.8754
-1,70,18,21,401,1200,14.8377
-1,70,18,20,402,400,18.3747
-1,70,18,19,403,1200,9.85849
-1,70,18,17,404,300,14.1597
-1,70,18,16,405,1700,7.03571
-1,70,18,15,406,1300,16.7357
-1,70,18,14,407,800,4.10985
-1,70,18,13,408,300,20.9558
-1,70,18,12,409,300,48.4118
-1,70,18,11,410,300,45.3614
-1,70,18,10,411,400,30.646
-1,70,18,9,412,1800,17.4665
-1,70,18,8,413,400,23.5432
-1,70,18,7,414,700,22.3089
-1,70,18,6,415,400,16.2286
-1,70,18,5,416,200,39.0045
-1,70,18,4,417,100,34.4448
-1,70,18,3,418,200,36.8562
-1,70,18,1,419,100,46.0414
-1,70,18,0,420,300,45.325
-1,70,19,23,421,400,18.2041
-1,70,19,22,422,700,17.7508
-1,70,19,21,423,2400,7.71313
-1,70,19,20,424,1200,8.51626
-1,70,19,18,425,1200,10.7876
-1,70,19,17,426,400,4.30126
-1,70,19,16,427,1700,17.6023
-1,70,19,15,428,1600,7.50703
-1,70,19,14,429,1100,14.8975
-1,70,19,13,430,500,31.7434
-1,70,19,12,431,600,40.3008
-1,70,19,11,432,500,43.3762
-1,70,19,10,433,600,41.4336
-1,70,19,9,434,2500,28.2542
-1,70,19,8,435,600,28.3709
-1,70,19,7,436,900,12.4504
-1,70,19,6,437,500,6.37015
-1,70,19,5,438,300,29.146
-1,70,19,4,439,100,39.1653
-1,70,19,3,440,300,41.5767
-1,70,19,1,441,100,36.1829
-1,70,19,0,442,300,42.1841
-1,70,20,23,443,500,9.68781
-1,70,20,22,444,700,12.0342
-1,70,20,21,445,1800,4.30875
-1,70,20,19,446,1200,9.87211
-1,70,20,18,447,400,20.6597
-1,70,20,17,448,100,14.1734
-1,70,20,16,449,600,27.4744
-1,70,20,15,450,600,17.3791
-1,70,20,14,451,800,18.3799
-1,70,20,13,452,400,35.2258
-1,70,20,12,453,600,31.7846
-1,70,20,11,454,300,34.8599
-1,70,20,10,455,400,44.916
-1,70,20,9,456,1200,31.7366
-1,70,20,8,457,300,37.8132
-1,70,20,7,458,400,22.3225
-1,70,20,6,459,200,16.2423
-1,70,20,5,460,100,39.0181
-1,70,20,4,461,100,45.9573
-1,70,20,3,462,200,43.5433
-1,70,20,0,463,100,42.9371
-1,70,21,23,464,1100,13.5503
-1,70,21,22,465,2100,10.0377
-1,70,21,20,466,1800,3.86246
-1,70,21,19,467,2400,7.98209
-1,70,21,18,468,1200,18.0693
-1,70,21,17,469,300,12.2834
-1,70,21,16,470,1700,25.105
-1,70,21,15,471,1200,15.4891
-1,70,21,14,472,2600,14.0711
-1,70,21,13,473,1200,30.9171
-1,70,21,12,474,1300,35.647
-1,70,21,11,475,700,38.7224
-1,70,21,10,476,1100,40.6073
-1,70,21,9,477,2600,27.4278
-1,70,21,8,478,700,33.5045
-1,70,21,7,479,500,20.4325
-1,70,21,6,480,500,14.3522
-1,70,21,5,481,200,37.1281
-1,70,21,4,482,200,44.4061
-1,70,21,3,483,400,46.8175
-1,70,21,2,484,100,42.7893
-1,70,21,1,485,100,44.165
-1,70,21,0,486,400,46.7996
-1,70,22,23,487,700,3.8917
-1,70,22,21,488,2100,15.4698
-1,70,22,20,489,700,17.6077
-1,70,22,19,490,700,23.4519
-1,70,22,18,491,300,33.5392
-1,70,22,17,492,100,27.7532
-1,70,22,16,493,600,40.5749
-1,70,22,15,494,500,30.959
-1,70,22,14,495,1000,29.541
-1,70,22,13,496,1100,46.3869
-1,70,22,12,497,800,25.9885
-1,70,22,11,498,700,29.0638
-1,70,22,10,499,1300,45.4347
-1,70,22,9,500,1800,42.8977
-1,70,22,8,501,500,48.9743
-1,70,22,7,502,300,35.9024
-1,70,22,6,503,200,29.8221
-1,70,22,5,504,100,49.8005
-1,70,22,4,505,100,40.1612
-1,70,22,3,506,500,37.7472
-1,70,22,2,507,100,33.1307
-1,70,22,0,508,300,37.141
-1,70,23,22,509,700,2.34641
-1,70,23,21,510,1100,17.8162
-1,70,23,20,511,500,13.716
-1,70,23,19,512,400,23.5881
-1,70,23,18,513,100,34.3758
-1,70,23,16,514,300,41.1904
-1,70,23,15,515,300,31.0952
-1,70,23,14,516,400,31.8874
-1,70,23,13,517,400,48.7333
-1,70,23,12,518,700,22.0968
-1,70,23,11,519,500,25.1721
-1,70,23,10,520,600,41.543
-1,70,23,9,521,800,45.2441
-1,70,23,8,522,200,47.4185
-1,70,23,7,523,200,36.0386
-1,70,23,6,524,100,29.9583
-1,70,23,5,525,100,45.9088
-1,70,23,3,526,200,33.8555
-1,70,23,0,527,100,33.2493
-1,55,0,23,0,100,41.3964
-1,55,0,22,1,300,46.1611
-1,55,0,21,2,400,59.9342
-1,55,0,20,3,100,55.4608
-1,55,0,19,4,300,63.7089
-1,55,0,18,5,300,58.9727
-1,55,0,17,6,100,31.2126
-1,55,0,16,7,400,43.8181
-1,55,0,15,8,500,34.4172
-1,55,0,14,9,500,54.5429
-1,55,0,13,10,300,42.5091
-1,55,0,12,11,500,11.2302
-1,55,0,11,12,200,8.13732
-1,55,0,10,13,500,16.2175
-1,55,0,9,14,1300,27.5101
-1,55,0,8,15,500,20.0651
-1,55,0,7,16,800,25.7188
-1,55,0,6,17,500,29.2018
-1,55,0,5,18,300,12.0808
-1,55,0,4,19,200,10.9034
-1,55,0,3,20,500,8.54442
-1,55,0,2,21,100,4.03957
-1,55,0,1,22,100,6.00272
-1,55,1,21,23,100,65.9411
-1,55,1,19,24,100,69.7158
-1,55,1,18,25,100,64.9796
-1,55,1,16,26,200,46.2211
-1,55,1,15,27,400,28.4145
-1,55,1,14,28,100,60.5498
-1,55,1,13,29,100,48.516
-1,55,1,12,30,300,17.2371
-1,55,1,11,31,100,14.1442
-1,55,1,10,32,200,22.2244
-1,55,1,9,33,600,33.517
-1,55,1,8,34,200,26.072
-1,55,1,7,35,400,19.7161
-1,55,1,6,36,200,23.1991
-1,55,1,5,37,400,6.07806
-1,55,1,4,38,100,16.9103
-1,55,1,3,39,200,14.5513
-1,55,1,2,40,100,10.0465
-1,55,1,0,41,100,6.00688
-1,55,2,22,42,100,42.1215
-1,55,2,21,43,100,55.8946
-1,55,2,16,44,100,39.7785
-1,55,2,15,45,200,38.3954
-1,55,2,14,46,100,50.5034
-1,55,2,13,47,100,38.4696
-1,55,2,12,48,100,7.19067
-1,55,2,11,49,200,4.09776
-1,55,2,10,50,300,12.178
-1,55,2,9,51,300,23.4705
-1,55,2,8,52,100,16.0255
-1,55,2,7,53,200,29.697
-1,55,2,6,54,100,33.18
-1,55,2,5,55,300,16.0589
-1,55,2,4,56,100,6.86384
-1,55,2,3,57,200,4.50485
-1,55,2,1,58,100,10.025
-1,55,2,0,59,100,4.02228
-1,55,3,23,60,200,41.9352
-1,55,3,22,61,500,46.6999
-1,55,3,21,62,400,60.473
-1,55,3,20,63,200,55.9996
-1,55,3,19,64,300,64.2477
-1,55,3,18,65,200,50.4283
-1,55,3,17,66,100,30.6859
-1,55,3,16,67,500,35.2737
-1,55,3,15,68,800,33.8905
-1,55,3,14,69,500,45.9985
-1,55,3,13,70,500,33.9647
-1,55,3,12,71,600,11.769
-1,55,3,11,72,600,8.67609
-1,55,3,10,73,1400,7.67312
-1,55,3,9,74,1200,18.9657
-1,55,3,8,75,700,11.5207
-1,55,3,7,76,700,25.1921
-1,55,3,6,77,400,28.6751
-1,55,3,5,78,400,11.5541
-1,55,3,4,79,500,2.35899
-1,55,3,2,80,200,4.57834
-1,55,3,1,81,200,14.6033
-1,55,3,0,82,500,8.60062
-1,55,4,22,83,100,49.1786
-1,55,4,21,84,200,59.1294
-1,55,4,20,85,100,58.4783
-1,55,4,19,86,100,66.7264
-1,55,4,18,87,100,48.0693
-1,55,4,16,88,200,32.9147
-1,55,4,15,89,500,31.5315
-1,55,4,14,90,200,43.6395
-1,55,4,13,91,100,36.4434
-1,55,4,12,92,200,14.2477
-1,55,4,11,93,200,11.1548
-1,55,4,10,94,500,10.1518
-1,55,4,9,95,1000,16.6067
-1,55,4,8,96,800,9.16167
-1,55,4,7,97,500,22.8331
-1,55,4,6,98,200,26.3161
-1,55,4,5,99,200,9.19509
-1,55,4,3,100,500,2.47872
-1,55,4,2,101,100,7.05706
-1,55,4,1,102,100,17.0821
-1,55,4,0,103,200,11.0793
-1,55,5,23,104,100,55.3867
-1,55,5,22,105,100,60.1514
-1,55,5,21,106,200,70.1021
-1,55,5,20,107,100,69.4511
-1,55,5,19,108,300,77.6992
-1,55,5,18,109,200,59.042
-1,55,5,17,110,100,19.1318
-1,55,5,16,111,500,40.1431
-1,55,5,15,112,900,22.3364
-1,55,5,14,113,200,54.6123
-1,55,5,13,114,100,47.4162
-1,55,5,12,115,200,25.2205
-1,55,5,11,116,200,22.1276
-1,55,5,10,117,400,21.1246
-1,55,5,9,118,800,27.5794
-1,55,5,8,119,400,20.1344
-1,55,5,7,120,800,13.638
-1,55,5,6,121,400,17.121
-1,55,5,4,122,200,10.9728
-1,55,5,3,123,400,13.4515
-1,55,5,2,124,300,18.0298
-1,55,5,1,125,400,8.00505
-1,55,5,0,126,300,14.0119
-1,55,6,23,127,100,85.7618
-1,55,6,22,128,200,90.5265
-1,55,6,21,129,500,81.8658
-1,55,6,20,130,200,87.9458
-1,55,6,19,131,500,83.5539
-1,55,6,18,132,400,61.9813
-1,55,6,17,133,200,2.01074
-1,55,6,16,134,1000,23.0494
-1,55,6,15,135,1400,5.24274
-1,55,6,14,136,500,66.376
-1,55,6,13,137,200,77.7913
-1,55,6,12,138,400,55.5956
-1,55,6,11,139,700,52.5027
-1,55,6,10,140,500,51.4997
-1,55,6,9,141,1900,39.3719
-1,55,6,8,142,600,31.9269
-1,55,6,7,143,1000,5.602
-1,55,6,5,144,400,30.3751
-1,55,6,4,145,200,41.3479
-1,55,6,3,146,400,43.8266
-1,55,6,2,147,100,48.4049
-1,55,6,1,148,200,38.3802
-1,55,6,0,149,500,44.387
-1,55,7,23,150,200,80.1598
-1,55,7,22,151,300,84.9245
-1,55,7,21,152,500,76.2926
-1,55,7,20,153,400,82.3725
-1,55,7,19,154,900,86.805
-1,55,7,18,155,700,65.2325
-1,55,7,17,156,300,5.49375
-1,55,7,16,157,1400,26.505
-1,55,7,15,158,2200,8.69841
-1,55,7,14,159,600,60.8027
-1,55,7,13,160,400,72.1893
-1,55,7,12,161,600,49.9936
-1,55,7,11,162,600,46.9007
-1,55,7,10,163,800,45.8977
-1,55,7,9,164,1600,33.7699
-1,55,7,8,165,800,26.3249
-1,55,7,6,166,1000,3.48301
-1,55,7,5,167,800,24.7731
-1,55,7,4,168,500,35.7459
-1,55,7,3,169,700,38.2246
-1,55,7,2,170,200,42.8029
-1,55,7,1,171,400,32.7782
-1,55,7,0,172,800,38.785
-1,55,8,23,173,200,54.4376
-1,55,8,22,174,500,59.2023
-1,55,8,21,175,700,49.9677
-1,55,8,20,176,300,56.0476
-1,55,8,19,177,600,60.4801
-1,55,8,18,178,400,38.9076
-1,55,8,17,179,200,19.4286
-1,55,8,16,180,900,23.753
-1,55,8,15,181,1400,22.6333
-1,55,8,14,182,900,34.4778
-1,55,8,13,183,600,46.2079
-1,55,8,12,184,600,24.2714
-1,55,8,11,185,600,21.1785
-1,55,8,10,186,1400,19.9727
-1,55,8,9,187,2800,7.44501
-1,55,8,7,188,800,13.9349
-1,55,8,6,189,600,17.4179
-1,55,8,5,190,400,19.2188
-1,55,8,4,191,800,10.0237
-1,55,8,3,192,700,12.5024
-1,55,8,2,193,100,17.0808
-1,55,8,1,194,200,27.1058
-1,55,8,0,195,500,21.1031
-1,55,9,23,196,800,56.9143
-1,55,9,22,197,1800,52.2263
-1,55,9,21,198,2600,42.5227
-1,55,9,20,199,1200,48.6026
-1,55,9,19,200,2500,53.0351
-1,55,9,18,201,1800,31.4626
-1,55,9,17,202,700,18.4024
-1,55,9,16,203,3900,16.308
-1,55,9,15,204,4400,15.3788
-1,55,9,14,205,4000,27.0328
-1,55,9,13,206,2100,38.7629
-1,55,9,12,207,1900,30.4444
-1,55,9,11,208,2000,27.3515
-1,55,9,10,209,4000,12.5277
-1,55,9,8,210,2800,6.22251
-1,55,9,7,211,1600,20.1574
-1,55,9,6,212,1900,20.4449
-1,55,9,5,213,800,25.4413
-1,55,9,4,214,1000,16.2462
-1,55,9,3,215,1200,18.7249
-1,55,9,2,216,300,23.3033
-1,55,9,1,217,600,33.3283
-1,55,9,0,218,1300,27.3256
-1,55,10,23,219,600,44.4429
-1,55,10,22,220,1300,39.7549
-1,55,10,21,221,1100,53.6936
-1,55,10,20,222,400,58.5073
-1,55,10,19,223,600,64.4655
-1,55,10,18,224,400,42.8929
-1,55,10,17,225,100,30.0344
-1,55,10,16,226,1000,27.94
-1,55,10,15,227,1400,27.0108
-1,55,10,14,228,1400,38.4632
-1,55,10,13,229,1600,26.2916
-1,55,10,12,230,1000,17.9167
-1,55,10,11,231,1400,14.8238
-1,55,10,9,232,3900,11.632
-1,55,10,8,233,1400,17.8545
-1,55,10,7,234,800,31.7894
-1,55,10,6,235,500,32.077
-1,55,10,5,236,400,18.5311
-1,55,10,4,237,500,9.33598
-1,55,10,3,238,1500,6.97698
-1,55,10,2,239,300,11.5553
-1,55,10,1,240,200,21.5803
-1,55,10,0,241,500,15.5776
-1,55,11,23,242,500,33.2591
-1,55,11,22,243,700,38.0238
-1,55,11,21,244,700,51.7969
-1,55,11,20,245,300,47.3235
-1,55,11,19,246,400,55.5716
-1,55,11,18,247,300,58.476
-1,55,11,17,248,200,39.243
-1,55,11,16,249,600,43.5231
-1,55,11,15,250,700,42.4477
-1,55,11,14,251,700,54.0463
-1,55,11,13,252,700,41.8747
-1,55,11,12,253,1300,3.09292
-1,55,11,10,254,1400,15.5831
-1,55,11,9,255,2000,27.2151
-1,55,11,8,256,600,20.0778
-1,55,11,7,257,600,33.7493
-1,55,11,6,258,700,37.2323
-1,55,11,5,259,200,20.1112
-1,55,11,4,260,200,10.9161
-1,55,11,3,261,600,8.55715
-1,55,11,2,262,200,4.0523
-1,55,11,1,263,100,14.0773
-1,55,11,0,264,200,8.07459
-1,55,12,23,265,800,30.1662
-1,55,12,22,266,800,34.9309
-1,55,12,21,267,1300,48.7039
-1,55,12,20,268,600,44.2306
-1,55,12,19,269,600,52.4787
-1,55,12,18,270,300,60.6812
-1,55,12,17,271,100,42.3021
-1,55,12,16,272,500,46.5822
-1,55,12,15,273,600,45.5067
-1,55,12,14,274,700,56.5467
-1,55,12,13,275,600,44.5081
-1,55,12,11,276,1300,3.05904
-1,55,12,10,277,1000,18.6421
-1,55,12,9,278,1900,30.2742
-1,55,12,8,279,600,23.1369
-1,55,12,7,280,600,36.8083
-1,55,12,6,281,400,40.2913
-1,55,12,5,282,200,23.1703
-1,55,12,4,283,200,13.9752
-1,55,12,3,284,600,11.6162
-1,55,12,2,285,100,7.11135
-1,55,12,1,286,300,17.1363
-1,55,12,0,287,500,11.1336
-1,55,13,23,288,400,18.1514
-1,55,13,22,289,1100,13.4634
-1,55,13,21,290,1200,27.402
-1,55,13,20,291,400,32.2157
-1,55,13,19,292,500,38.1739
-1,55,13,18,293,300,16.6014
-1,55,13,17,294,100,42.2069
-1,55,13,16,295,700,32.9661
-1,55,13,15,296,700,39.7302
-1,55,13,14,297,1300,12.1716
-1,55,13,12,298,600,35.7316
-1,55,13,11,299,700,32.6387
-1,55,13,10,300,1600,17.8149
-1,55,13,9,301,2100,29.0319
-1,55,13,8,302,600,35.2544
-1,55,13,7,303,400,49.1892
-1,55,13,6,304,200,44.2494
-1,55,13,5,305,100,36.3459
-1,55,13,4,306,100,27.1509
-1,55,13,3,307,500,24.7919
-1,55,13,2,308,100,29.3702
-1,55,13,1,309,100,39.3952
-1,55,13,0,310,300,33.3925
-1,55,14,23,311,400,29.8815
-1,55,14,22,312,1000,25.1935
-1,55,14,21,313,2600,15.4899
-1,55,14,20,314,800,21.5698
-1,55,14,19,315,1100,26.0023
-1,55,14,18,316,800,4.42976
-1,55,14,17,317,200,30.0353
-1,55,14,16,318,1500,20.7945
-1,55,14,15,319,1200,27.5586
-1,55,14,13,320,1300,11.7301
-1,55,14,12,321,700,47.3047
-1,55,14,11,322,700,44.2118
-1,55,14,10,323,1400,29.388
-1,55,14,9,324,4000,16.8603
-1,55,14,8,325,1000,23.0828
-1,55,14,7,326,600,37.0176
-1,55,14,6,327,500,32.0778
-1,55,14,5,328,200,42.3016
-1,55,14,4,329,200,33.1065
-1,55,14,3,330,500,35.5852
-1,55,14,2,331,100,40.1635
-1,55,14,1,332,100,50.1885
-1,55,14,0,333,500,44.1858
-1,55,15,23,334,300,90.7047
-1,55,15,22,335,500,86.3267
-1,55,15,21,336,1200,76.6231
-1,55,15,20,337,600,82.703
-1,55,15,19,338,1600,78.3111
-1,55,15,18,339,1300,56.7386
-1,55,15,17,340,500,3.02364
-1,55,15,16,341,2800,17.8066
-1,55,15,14,342,1200,61.1332
-1,55,15,13,343,700,72.8633
-1,55,15,12,344,600,60.5385
-1,55,15,11,345,700,57.4456
-1,55,15,10,346,1400,46.7514
-1,55,15,9,347,4400,34.2237
-1,55,15,8,348,1400,36.8697
-1,55,15,7,349,2200,10.5449
-1,55,15,6,350,1400,5.06616
-1,55,15,5,351,900,35.318
-1,55,15,4,352,500,46.2908
-1,55,15,3,353,800,48.7695
-1,55,15,2,354,200,53.3478
-1,55,15,1,355,400,43.3231
-1,55,15,0,356,500,49.3299
-1,55,16,23,357,300,73.2081
-1,55,16,22,358,600,68.5201
-1,55,16,21,359,1700,58.8165
-1,55,16,20,360,600,64.8964
-1,55,16,19,361,1700,60.5045
-1,55,16,18,362,1700,38.9319
-1,55,16,17,363,600,9.78777
-1,55,16,15,364,2800,6.76412
-1,55,16,14,365,1500,43.3266
-1,55,16,13,366,700,55.0567
-1,55,16,12,367,500,47.9229
-1,55,16,11,368,600,44.83
-1,55,16,10,369,1000,30.0062
-1,55,16,9,370,3900,17.4785
-1,55,16,8,371,900,23.701
-1,55,16,7,372,1400,17.309
-1,55,16,6,373,1000,11.8303
-1,55,16,5,374,500,42.0821
-1,55,16,4,375,200,33.7247
-1,55,16,3,376,500,36.2034
-1,55,16,2,377,100,40.7818
-1,55,16,1,378,200,50.0872
-1,55,16,0,379,400,44.804
-1,55,17,22,380,100,89.5587
-1,55,17,21,381,300,79.8551
-1,55,17,20,382,100,85.935
-1,55,17,19,383,400,81.5431
-1,55,17,18,384,300,59.9706
-1,55,17,16,385,600,21.0386
-1,55,17,15,386,500,3.23199
-1,55,17,14,387,200,64.3652
-1,55,17,13,388,100,76.0953
-1,55,17,12,389,100,57.6381
-1,55,17,11,390,200,54.5452
-1,55,17,10,391,200,49.9834
-1,55,17,9,392,700,37.4557
-1,55,17,8,393,200,33.9694
-1,55,17,7,394,300,7.64452
-1,55,17,6,395,200,2.04252
-1,55,17,5,396,100,32.4176
-1,55,17,3,397,100,45.8691
-1,55,17,0,398,100,46.4296
-1,55,18,23,399,100,34.2761
-1,55,18,22,400,300,29.5881
-1,55,18,21,401,1200,19.8845
-1,55,18,20,402,400,25.9644
-1,55,18,19,403,1200,21.5725
-1,55,18,17,404,300,25.6055
-1,55,18,16,405,1700,16.3647
-1,55,18,15,406,1300,23.1289
-1,55,18,14,407,800,4.39465
-1,55,18,13,408,300,16.1247
-1,55,18,12,409,300,51.6994
-1,55,18,11,410,300,48.6064
-1,55,18,10,411,400,33.7826
-1,55,18,9,412,1800,21.2549
-1,55,18,8,413,400,27.4774
-1,55,18,7,414,700,33.25
-1,55,18,6,415,400,27.648
-1,55,18,5,416,200,46.6962
-1,55,18,4,417,100,37.5011
-1,55,18,3,418,200,39.9799
-1,55,18,1,419,100,54.5832
-1,55,18,0,420,300,48.5805
-1,55,19,23,421,400,14.5225
-1,55,19,22,422,700,15.0054
-1,55,19,21,423,2400,5.22263
-1,55,19,20,424,1200,6.17727
-1,55,19,18,425,1200,8.20258
-1,55,19,17,426,400,4.03298
-1,55,19,16,427,1700,24.5673
-1,55,19,15,428,1600,7.26498
-1,55,19,14,429,1100,12.5972
-1,55,19,13,430,500,24.3273
-1,55,19,12,431,600,32.1393
-1,55,19,11,432,500,35.1983
-1,55,19,10,433,600,41.9852
-1,55,19,9,434,2500,29.4575
-1,55,19,8,435,600,35.68
-1,55,19,7,436,900,11.6775
-1,55,19,6,437,500,6.0755
-1,55,19,5,438,300,36.4506
-1,55,19,4,439,100,45.7037
-1,55,19,3,440,300,43.7555
-1,55,19,1,441,100,44.4557
-1,55,19,0,442,300,43.2729
-1,55,20,23,443,500,8.34526
-1,55,20,22,444,700,13.1099
-1,55,20,21,445,1800,4.47338
-1,55,20,19,446,1200,8.2481
-1,55,20,18,447,400,16.4507
-1,55,20,17,448,100,12.2811
-1,55,20,16,449,600,32.8154
-1,55,20,15,450,600,15.5131
-1,55,20,14,451,800,12.3162
-1,55,20,13,452,400,22.6872
-1,55,20,12,453,600,25.962
-1,55,20,11,454,300,29.0211
-1,55,20,10,455,400,40.502
-1,55,20,9,456,1200,29.1764
-1,55,20,8,457,300,35.3989
-1,55,20,7,458,400,19.9256
-1,55,20,6,459,200,14.3236
-1,55,20,5,460,100,44.6987
-1,55,20,4,461,100,39.9372
-1,55,20,3,462,200,37.5782
-1,55,20,0,463,100,37.0957
-1,55,21,23,464,1100,14.4252
-1,55,21,22,465,2100,9.78281
-1,55,21,20,466,1800,6.07992
-1,55,21,19,467,2400,10.8686
-1,55,21,18,468,1200,12.2725
-1,55,21,17,469,300,14.9016
-1,55,21,16,470,1700,28.6373
-1,55,21,15,471,1200,18.1336
-1,55,21,14,472,2600,7.84278
-1,55,21,13,473,1200,19.36
-1,55,21,12,474,1300,32.042
-1,55,21,11,475,700,35.101
-1,55,21,10,476,1100,37.1749
-1,55,21,9,477,2600,24.703
-1,55,21,8,478,700,30.9256
-1,55,21,7,479,500,22.5462
-1,55,21,6,480,500,16.9441
-1,55,21,5,481,200,47.3193
-1,55,21,4,482,200,40.9493
-1,55,21,3,483,400,43.428
-1,55,21,2,484,100,39.1533
-1,55,21,1,485,100,49.1783
-1,55,21,0,486,400,43.1756
-1,55,22,23,487,700,4.688
-1,55,22,21,488,2100,13.9386
-1,55,22,20,489,700,18.7524
-1,55,22,19,490,700,24.8073
-1,55,22,18,491,300,26.1786
-1,55,22,17,492,100,28.8402
-1,55,22,16,493,600,42.5433
-1,55,22,15,494,500,32.0722
-1,55,22,14,495,1000,21.7488
-1,55,22,13,496,1100,9.57722
-1,55,22,12,497,800,22.3048
-1,55,22,11,498,700,25.3638
-1,55,22,10,499,1300,27.3921
-1,55,22,9,500,1800,38.6091
-1,55,22,8,501,500,44.8316
-1,55,22,7,502,300,36.4848
-1,55,22,6,503,200,30.8828
-1,55,22,5,504,100,45.475
-1,55,22,4,505,100,36.28
-1,55,22,3,506,500,33.921
-1,55,22,2,507,100,29.4161
-1,55,22,0,508,300,33.4384
-1,55,23,22,509,700,4.76468
-1,55,23,21,510,1100,18.5378
-1,55,23,20,511,500,14.0644
-1,55,23,19,512,400,22.3125
-1,55,23,18,513,100,30.5151
-1,55,23,16,514,300,46.8798
-1,55,23,15,515,300,29.5774
-1,55,23,14,516,400,26.3805
-1,55,23,13,517,400,14.3419
-1,55,23,12,518,700,17.6168
-1,55,23,11,519,500,20.6758
-1,55,23,10,520,600,32.1568
-1,55,23,9,521,800,43.2408
-1,55,23,8,522,200,40.7536
-1,55,23,7,523,200,33.99
-1,55,23,6,524,100,28.388
-1,55,23,5,525,100,40.787
-1,55,23,3,526,200,29.233
-1,55,23,0,527,100,28.7504
-1,14,0,23,0,100,28.4027
-1,14,0,22,1,300,32.0934
-1,14,0,21,2,400,44.0965
-1,14,0,20,3,100,39.9177
-1,14,0,19,4,300,41.4131
-1,14,0,18,5,300,44.2266
-1,14,0,17,6,100,37.1253
-1,14,0,16,7,400,42.3852
-1,14,0,15,8,500,40.0144
-1,14,0,14,9,500,39.7626
-1,14,0,13,10,300,29.2675
-1,14,0,12,11,500,11.1053
-1,14,0,11,12,200,8.08173
-1,14,0,10,13,500,15.6886
-1,14,0,9,14,1300,26.0772
-1,14,0,8,15,500,20.2355
-1,14,0,7,16,800,29.5151
-1,14,0,6,17,500,35.0599
-1,14,0,5,18,300,11.466
-1,14,0,4,19,200,11.1174
-1,14,0,3,20,500,8.64
-1,14,0,2,21,100,4.06426
-1,14,0,1,22,100,6.0009
-1,14,1,21,23,100,43.2838
-1,14,1,19,24,100,35.4122
-1,14,1,18,25,100,46.8335
-1,14,1,16,26,200,43.4393
-1,14,1,15,27,400,34.0135
-1,14,1,14,28,100,45.781
-1,14,1,13,29,100,35.2859
-1,14,1,12,30,300,17.1237
-1,14,1,11,31,100,14.1001
-1,14,1,10,32,200,21.707
-1,14,1,9,33,600,32.0956
-1,14,1,8,34,200,26.2538
-1,14,1,7,35,400,23.5142
-1,14,1,6,36,200,29.059
-1,14,1,5,37,400,5.46514
-1,14,1,4,38,100,17.1357
-1,14,1,3,39,200,14.6584
-1,14,1,2,40,100,10.0826
-1,14,1,0,41,100,6.01836
-1,14,2,22,42,100,28.0291
-1,14,2,21,43,100,40.0322
-1,14,2,16,44,100,38.321
-1,14,2,15,45,200,43.0137
-1,14,2,14,46,100,35.6983
-1,14,2,13,47,100,25.2033
-1,14,2,12,48,100,7.04107
-1,14,2,11,49,200,4.01747
-1,14,2,10,50,300,11.6243
-1,14,2,9,51,300,22.013
-1,14,2,8,52,100,16.1712
-1,14,2,7,53,200,32.5144
-1,14,2,6,54,100,38.0592
-1,14,2,5,55,300,14.4998
-1,14,2,4,56,100,7.0531
-1,14,2,3,57,200,4.57574
-1,14,2,1,58,100,10.0099
-1,14,2,0,59,100,4.00904
-1,14,3,23,60,200,28.448
-1,14,3,22,61,500,29.5901
-1,14,3,21,62,400,40.1641
-1,14,3,20,63,200,39.963
-1,14,3,19,64,300,39.8367
-1,14,3,18,65,200,35.5866
-1,14,3,17,66,100,35.5489
-1,14,3,16,67,500,33.7452
-1,14,3,15,68,800,38.4379
-1,14,3,14,69,500,31.1226
-1,14,3,13,70,500,20.6276
-1,14,3,12,71,600,11.1506
-1,14,3,11,72,600,8.12705
-1,14,3,10,73,1400,7.04861
-1,14,3,9,74,1200,17.4372
-1,14,3,8,75,700,11.5955
-1,14,3,7,76,700,27.9387
-1,14,3,6,77,400,33.4835
-1,14,3,5,78,400,9.92405
-1,14,3,4,79,500,2.47736
